backdrop_path,belongs_to_collection,budget,genres,homepage,id,origin_country,original_language,original_title,overview,popularity,poster_path,production_companies,release_date,revenue,runtime,status,tagline,title,vote_average,vote_count,genre_count
/CfSec5mH7xVMxCekhsqY4NUCCx.jpg,,40000000,"['Comedy', 'Romance']",,20048,['US'],en,Confessions of a Shopaholic,"In the glamorous world of New York City, Rebecca Bloomwood is a fun-loving girl who is really good at shopping – a little too good, perhaps. She dreams of working for her favorite fashion magazine, but can't quite get her foot in the door – until ironically, she snags a job as an advice columnist for a financial magazine published by the same company.",6.3046,/r17R9OIC0pKDqqsNore6atYLCVZ.jpg,"['Touchstone Pictures', 'Jerry Bruckheimer Films']",2009-02-05,108394089,104,Released,All she ever wanted was a little credit...,Confessions of a Shopaholic,6.48,2699,2
/oq3IOr7QvEmei0eXsXacqaMPqlV.jpg,"{'id': 86029, 'name': ""Charlie's Angels Collection"", 'poster_path': '/jBKUntSuSUfxTXI8XWABpdWmWEt.jpg', 'backdrop_path': '/jfKqvbZqU3LcNcwj4N8Q1ZJ7fSv.jpg'}",92000000,"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']",https://www.sonypictures.com/movies/charliesangels2000,4327,['US'],en,Charlie's Angels,"The captivating crime-fighting trio who are masters of disguise, espionage and martial arts are back! When a devious mastermind embroils them in a plot to destroy individual privacy, the Angels, aided by their loyal sidekick Bosley, set out to bring down the bad guys. But when a terrible secret is revealed, it makes the Angels targets for assassination.",5.6445,/iHTmZs0BmkwMCYi8rhvMWC5G4EM.jpg,"['Columbia Pictures', 'Tall Trees Productions', 'Flower Films', 'Leonard Goldberg Productions']",2000-11-02,264105545,98,Released,Get some action.,Charlie's Angels,5.851,4363,5
/w6tPctxWAsHoQXeKxxNOT6lYKpx.jpg,"{'id': 264, 'name': 'Back to the Future Collection', 'poster_path': '/5Xsu2o5IsZRuuxCEVZ9nVve21FP.jpg', 'backdrop_path': '/c9C9Pg2QctyjZHRmS0P8rZg1OTA.jpg'}",40000000,"['Adventure', 'Comedy', 'Science Fiction']",http://www.backtothefuture.com/movies/backtothefuture2,165,['US'],en,Back to the Future Part II,"Marty and Doc are at it again as the time-traveling duo head to 2015 to nip some McFly family woes in the bud. But things go awry thanks to bully Biff Tannen and a pesky sports almanac. In a last-ditch attempt to set things straight, Marty finds himself bound for 1955 and face to face with his teenage parents -- again.",9.2539,/YBawEsTkUZBDajKbd5LiHkmMGf.jpg,"['Universal Pictures', 'Amblin Entertainment']",1989-11-22,332000000,108,Released,Getting back was only the beginning.,Back to the Future Part II,7.774,13490,3
/3tSCdgdUpXmkpHtAoQJgTt1LSI0.jpg,"{'id': 1006, 'name': 'Austin Powers Collection', 'poster_path': '/1PkGnyFwRyapmbuILIOXXxiSh7Y.jpg', 'backdrop_path': '/6KaDpeoPbvrbzXAuFdjIQpWk9PY.jpg'}",16500000,"['Science Fiction', 'Comedy', 'Crime']",https://www.warnerbros.com/movies/austin-powers-international-man-mystery,816,['US'],en,Austin Powers: International Man of Mystery,"As a swinging fashion photographer by day and a groovy British superagent by night, Austin Powers is the '60s' most shagadelic spy. But can he stop megalomaniac Dr. Evil after the bald villain freezes himself and unthaws in the '90s? With the help of sexy sidekick Vanessa Kensington, he just might.",4.1597,/5uD4dxNX8JKFjWKYMHyOsqhi5pN.jpg,"['New Line Cinema', 'Capella International', 'Moving Pictures', ""Eric's Boy"", 'KC Medien', 'Team Todd']",1997-05-02,67711748,89,Released,Debonair. Defiant. Defrosted.,Austin Powers: International Man of Mystery,6.586,3632,3
/AfGp6Ev3BVdEd7L99kGQzOzsqRb.jpg,,52000000,"['Drama', 'History']",,568,['US'],en,Apollo 13,"The true story of technical troubles that scuttle the Apollo 13 lunar mission in 1970, risking the lives of astronaut Jim Lovell and his crew, with the failed journey turning into a thrilling saga of heroism. Drifting more than 200,000 miles from Earth, the astronauts work furiously with the ground crew to avert tragedy.",5.2479,/tVeKscCm2fY1xDXZk8PgnZ87h9S.jpg,"['Imagine Entertainment', 'Universal Pictures']",1995-06-30,355237933,140,Released,"""Houston, we have a problem.""",Apollo 13,7.45,5684,2
/8JqXx6Tm6P4UEU8zAyC0A8R8bvz.jpg,"{'id': 3167, 'name': 'Ace Ventura Collection', 'poster_path': '/qCxH543pScFed1CycwJ1nVgrkOc.jpg', 'backdrop_path': '/81lmzeTuMAyrDpgX6um9PIYgw8Y.jpg'}",30000000,"['Crime', 'Comedy', 'Adventure']",,9273,['US'],en,Ace Ventura: When Nature Calls,"Summoned from an ashram in Tibet, Ace finds himself on a perilous journey into the jungles of Africa to find Shikaka, the missing sacred animal of the friendly Wachati tribe. He must accomplish this before the wedding of the Wachati's Princess to the prince of the warrior Wachootoos. If Ace fails, the result will be a vicious tribal war.",5.9309,/wcinCf1ov2D6M3P7BBZkzQFOiIb.jpg,['Morgan Creek Entertainment'],1995-11-10,212385533,90,Released,New animals. New adventures. Same hair.,Ace Ventura: When Nature Calls,6.321,4377,3
/arA7AFtzpJdOmWMQNh5gXpfR7SD.jpg,,0,['Documentary'],https://www.netflix.com/title/81452996,1018648,['US'],en,The Redeem Team,"Using unprecedented Olympic footage and behind-the-scenes material, The Redeem Team tells the story of the US Olympic Men's Basketball Team’s quest for gold at the 2008 Olympic Games in Beijing following the previous team’s shocking performance four years earlier in Athens.",3.2072,/iXu5rPQYean8AktqZHmWb27rOEe.jpg,"['59th & Prairie Entertainment', 'Mandalay Sports Media', 'NBA Entertainment', 'Olympic Channel', 'The Kennedy/Marshall Company', 'UNINTERRUPTED', 'USA Basketball']",2022-10-07,0,98,Released,Everything to lose. Everything to prove.,The Redeem Team,7.409,149,1
/drulhSX7P5TQlEMQZ3JoXKSDEfz.jpg,,21000000,"['Drama', 'Fantasy', 'Science Fiction']",https://www.netflix.com/title/81094067,581389,['KR'],ko,승리호,"When the crew of a space junk collector ship called The Victory discovers a humanoid robot named Dorothy that's known to be a weapon of mass destruction, they get involved in a risky business deal which puts their lives at stake.",3.864,/bmemsraCG1kIthY74NjDnnLRT2Q.jpg,"['Bidangil Pictures', 'Merry Christmas']",2021-02-05,24571,136,Released,"2092, the space sweep begins!",Space Sweepers,7.073,1103,3
/g9Lxh976FTz8I8tnOiuQSpYDiLe.jpg,,0,"['Comedy', 'Horror']",https://www.netflix.com/title/81342665,760747,['NO'],no,I onde dager,"A dysfunctional couple head to a remote lakeside cabin under the guise of reconnecting, but each has secret designs to kill the other. Before they can carry out their respective plans, unexpected visitors arrive and the couple is faced with a greater danger than anything they could have plotted.",3.5186,/ygTIsPG7dREi5AlO0S9EMbmvdae.jpg,"['74 Entertainment', 'XYZ Films']",2021-07-30,0,115,Released,,The Trip,6.7,613,2
/jZDudPPIV4lSxEVgzfK9Z6nHdhi.jpg,"{'id': 70068, 'name': 'Ip Man Collection', 'poster_path': '/d5025iuay2UTeviFdu5zKKurfg4.jpg', 'backdrop_path': '/rVdFzHgzvUcp0lJPGG3Cewy9hgs.jpg'}",52000000,"['Action', 'History', 'Drama']",,449924,"['CN', 'HK']",cn,葉問4,"Following the death of his wife, Ip Man travels to San Francisco to ease tensions between the local kung fu masters and his star student, Bruce Lee, while searching for a better future for his son.",2.9373,/b5cz6BoyHrgBnhfDHOW5hXRWbln.jpg,"['Mandarin Films', 'Tin Tin Film Production']",2019-12-19,239000000,105,Released,,Ip Man 4: The Finale,7.269,2063,3
/uBgibL16LuvsEmqOSfj19uTDnOP.jpg,"{'id': 1235789, 'name': 'Veronica Collection', 'poster_path': '/2ktJIZbpvkVtjTdp22PYkks8L3.jpg', 'backdrop_path': '/ds3uylkUT6TtKGSV7uwdCXWSx2r.jpg'}",0,['Horror'],,441701,['ES'],es,Verónica,"In 1991 Madrid, after holding a séance at school, a teen girl minding her younger siblings at home suspects an evil force has entered their apartment.",2.5865,/xHP6mYLQKbJY9pg99PGoGKmmBZX.jpg,"['Film Factory', 'Orange', 'Sony Pictures International Productions', 'TVE', 'Apaches Films', 'ICO']",2017-08-25,0,105,Released,Someone answered your call.,Veronica,6.23,1815,1
/yZzPTih3HQZUBghrWirt0Rk17uE.jpg,,49000000,"['Action', 'Science Fiction', 'Thriller']",,10796,['US'],en,The One,A sheriff's deputy fights an alternate universe version of himself who grows stronger with each alternate self he kills.,8.8293,/gcr3t71KmeXINemMrhaGBGVJPwW.jpg,"['Revolution Studios', 'Hard Eight Pictures']",2001-11-02,72689126,87,Released,Stealing the power of the universes one by one.,The One,6.132,1665,3
/hwBqtQy8uuQ3g9gzuFoBgn0xHk4.jpg,,0,"['Comedy', 'Drama']",https://www.netflix.com/title/80174434,396398,['US'],en,The Meyerowitz Stories (New and Selected),An estranged family gathers together in New York for an event celebrating the artistic work of their father.,3.8271,/c9teDTgwxgnb7wnZjZo4oNcF80R.jpg,['IAC Films'],2017-10-13,0,112,Released,,The Meyerowitz Stories (New and Selected),6.465,1237,2
/yjGllQUm28R4X9xD9T5xMszirgw.jpg,,8000000,"['Crime', 'Drama']",,235,['US'],en,Stand by Me,"After learning that a boy their age has been accidentally killed near their rural homes, four Oregon boys decide to go see the body. On the way, Gordie,  Vern, Chris and Teddy encounter a mean junk man and a marsh full of leeches, as they also learn more about one another and their very different home lives. Just a lark at first, the boys' adventure evolves into a defining event in their lives.",4.4931,/vz0w9BSehcqjDcJOjRaCk7fgJe7.jpg,"['Columbia Pictures', 'Act III Productions']",1986-08-08,52300000,89,Released,"For some, it's the last real taste of innocence, and the first real taste of life.",Stand by Me,7.849,6236,2
/8wYluVq5AVXhnFFMhUYD9D4rTz5.jpg,,70000000,"['Drama', 'Music']",http://www.dreamgirlsmovie.com/,1125,['US'],en,Dreamgirls,"A trio of female soul singers cross over to the pop charts in the early 1960s, facing their own personal struggles along the way.",4.8796,/sG5JyOj8Spe13QkNJMH8b5kzQUh.jpg,"['DreamWorks Pictures', 'Paramount Pictures', 'Laurence Mark Productions']",2006-12-25,154937680,130,Released,All you have to do is dream.,Dreamgirls,6.716,1055,2
/vDFhaKEMKPIUePtQH2nOwSHfgPy.jpg,,55000000,"['Comedy', 'Fantasy', 'Horror']",,9374,['US'],en,Death Becomes Her,"Madeline is married to Ernest, who was once her arch-rival Helen's fiancé. After recovering from a mental breakdown, Helen vows to kill Madeline and steal back Ernest. Unfortunately for everyone, the introduction of a magic potion causes things to be a great deal more complicated than a mere murder plot.",9.0257,/kkWxyyyWFK5KNk9WVwQuGEC9H9H.jpg,['Universal Pictures'],1992-07-30,149000000,104,Released,In one small bottle... The fountain of youth. The secret of eternal life. The power of an ancient potion. Sometimes it works... Sometimes it doesn't.,Death Becomes Her,6.8,2852,3
/gQ9uxP1hBIJd0dw4jMTCkToQQly.jpg,"{'id': 228887, 'name': 'Daddy Day Camp Collection', 'poster_path': '/xhD1mbjJmhSNejP59fh8o7EYcv7.jpg', 'backdrop_path': '/hQXX7E22e1xJVudoNgZJn95BIAl.jpg'}",60000000,"['Comedy', 'Family']",,10708,['US'],en,Daddy Day Care,"Two men get laid off and have to become stay-at-home dads when they can't find jobs, which inspires them to open their own day-care center.",5.838,/uiey5XUKuPicwpIJMf1OpaOd1jL.jpg,"['Revolution Studios', 'Davis Entertainment', 'Columbia Pictures']",2003-05-09,164433867,92,Released,Who's your daddy?,Daddy Day Care,5.9,2193,2
/sQPckU0TfSeYIlUneHfIXwzQC2f.jpg,"{'id': 8819, 'name': 'Casper Collection', 'poster_path': '/2tiTSABBL1FPRCXF7AyWgF9GWgA.jpg', 'backdrop_path': '/l6y2ZfFmsypK0WZvxiCExuhEY2I.jpg'}",50000000,"['Fantasy', 'Comedy', 'Family']",,8839,['US'],en,Casper,"Casper is a kind young ghost who peacefully haunts a mansion in Maine. When specialist James Harvey arrives to communicate with Casper and his fellow spirits, he brings along his teenage daughter, Kat. Casper quickly falls in love with Kat, but their budding relationship is complicated not only by his transparent state, but also by his troublemaking apparition uncles and their mischievous antics.",5.7019,/2ah8fNJFZVU3vcXhU5xfAYi2eym.jpg,"['The Harvey Entertainment Company', 'Universal Pictures', 'Amblin Entertainment']",1995-05-26,287928194,100,Released,Seeing is believing.,Casper,6.3,4793,3
/vKp3NvqBkcjHkCHSGi6EbcP7g4J.jpg,"{'id': 264, 'name': 'Back to the Future Collection', 'poster_path': '/5Xsu2o5IsZRuuxCEVZ9nVve21FP.jpg', 'backdrop_path': '/c9C9Pg2QctyjZHRmS0P8rZg1OTA.jpg'}",40000000,"['Adventure', 'Comedy', 'Science Fiction']",http://www.backtothefuture.com/movies/backtothefuture3,196,['US'],en,Back to the Future Part III,"The final installment finds Marty digging the trusty DeLorean out of a mineshaft and looking for Doc in the Wild West of 1885. But when their time machine breaks down, the travelers are stranded in a land of spurs. More problems arise when Doc falls for pretty schoolteacher Clara Clayton, and Marty tangles with Buford Tannen.",7.5972,/crzoVQnMzIrRfHtQw0tLBirNfVg.jpg,"['Universal Pictures', 'Amblin Entertainment']",1990-05-25,244527583,119,Released,They've saved the best trip for last... But this time they may have gone too far.,Back to the Future Part III,7.49,11157,3
/weZ0PuPkvEFc8uuqt5TL8EXz0cs.jpg,,0,"['Drama', 'History']",https://www.netflix.com/title/81144852,760336,['GB'],en,Munich – The Edge of War,"At the tense 1938 Munich Conference, former friends who now work for opposing governments become reluctant spies racing to expose a Nazi secret.",3.5321,/1SOiUTDnwW9gU4GzSIsOCQUlHJF.jpg,"['Turbine Studios', 'FremantleMedia', 'Euston Films', 'Turbine Studios']",2021-12-31,0,130,Released,Secrets. Betrayal. Treason.,Munich – The Edge of War,6.9,619,2
/A466i5iATrpbVjX30clP1Zyfp31.jpg,,0,"['Romance', 'Comedy', 'Drama']",https://www.netflix.com/title/81287950,1307078,['US'],en,My Oxford Year,An ambitious American fulfilling her dream of studying at Oxford falls for a charming Brit hiding a secret that may upend her perfectly planned life.,12.2533,/jrhXbIOFingzdLjkccjg9vZnqIp.jpg,['Temple Hill Entertainment'],2025-07-31,0,113,Released,One year can change everything.,My Oxford Year,7.039,482,3
/gV31rejG3kVpwH5T7HG8G99eLy.jpg,,0,"['Action', 'Adventure', 'Thriller', 'Drama']",https://www.netflix.com/title/81312828,852046,['FR'],fr,Athena,"Hours after the tragic death of their youngest brother in unexplained circumstances, three siblings have their lives thrown into chaos.",3.3027,/s8B0GsFEebd0DW2spykLMxnc1Kn.jpg,"['Iconoclast', 'Lyly Films']",2022-09-09,0,97,Released,,Athena,6.607,781,4
/ogFIG0fNXEYRQKrpnoRJcXQNX9n.jpg,,8000000,"['War', 'Drama', 'History', 'Action']",https://www.kampenomnarvikfilmen.no/,619930,['NO'],no,Kampen om Narvik,"April, 1940. The eyes of the world are on Narvik, a small town in northern Norway, a source of the iron ore needed for Hitler's war machine. Through two months of fierce winter warfare, the German leader is dealt with his first defeat.",5.0079,/iTqTgxTNs1AIaSmxh0zD3RMaFNn.jpg,['Nordisk Film Norway'],2022-12-25,0,108,Released,Hitler's First Defeat,Narvik,6.771,417,4
/aC5LAGfHzVH8f7tkCwkxzXsqAZz.jpg,,0,"['Romance', 'Comedy']",http://www.netflix.com/title/80202874,513576,['US'],en,Always Be My Maybe,"Reunited after 15 years, famous chef Sasha and hometown musician Marcus feel the old sparks of attraction, but struggle to adapt to each other's worlds.",3.2004,/3BO6pPa7qDcpPYct061Luh9fvst.jpg,['Good Universe'],2019-05-31,0,102,Released,There's Always Been Something Between Them.,Always Be My Maybe,6.644,1376,2
/aVYien6hGy4RQzzepZg1q9cwSzE.jpg,,0,"['Comedy', 'Romance']",https://www.netflix.com/title/80202920,515248,['US'],en,Someone Great,"An aspiring music journalist lands her dream job and is about to move to San Francisco when her boyfriend of nine years decides to call it quits. To nurse her broken heart, she and her two best friends spend one outrageous last adventure in New York City.",4.3176,/h0nz5lIBXeUZChBNfwL08bLWQaU.jpg,"['Likely Story', 'Feigco Entertainment', 'I Can & I Will Productions']",2019-04-19,0,92,Released,,Someone Great,6.373,1183,2
/5qsyqA7FeYRymBmNbPBqBgqWPO4.jpg,,19000000,"['Adventure', 'Comedy', 'Family']",https://www.warnerbros.com/movies/goonies,9340,['US'],en,The Goonies,Young teen Mikey Walsh and his friends set off on a quest to find Pirate One-Eyed Willie's treasure in hopes of saving their homes from demolition.,6.7103,/eBU7gCjTCj9n2LTxvCSIXXOvHkD.jpg,"['Amblin Entertainment', 'Warner Bros. Pictures']",1985-06-07,69649283,114,Released,"They call themselves ""The Goonies."" The secret caves. The old lighthouse. The lost map. The treacherous traps. The hidden adventure. And Sloth… Join the adventure.",The Goonies,7.51,6001,3
/6iDQCBUSZKzY8Rnu8ECwl2gXcfG.jpg,"{'id': 86058, 'name': 'Dirty Dancing Collection', 'poster_path': '/gkrOvdbCFuGlxVwCYmczw7aw6Ku.jpg', 'backdrop_path': '/qR6POAKwCL8VwuK8ZjSAdRRFNj9.jpg'}",6000000,"['Drama', 'Music', 'Romance']",http://lionsgateathome.com/dirty-dancing,88,['US'],en,Dirty Dancing,"Expecting the usual tedium that accompanies a summer in the Catskills with her family, 17-year-old Frances 'Baby' Houseman is surprised to find herself stepping into the shoes of a professional hoofer—and unexpectedly falling in love.",5.8396,/9Jw6jys7q9gjzVX5zm1z0gC8gY9.jpg,"['Great American Films Limited Partnership', 'Vestron Pictures']",1987-08-21,214577242,100,Released,First dance. First love. The time of your life.,Dirty Dancing,7.3,6356,3
/tiIpajUBpLMNWMEzpjRBxo0jCbD.jpg,,0,"['Drama', 'Thriller', 'Horror']",https://www.netflix.com/title/80161216,425972,"['AU', 'US']",en,Cargo,"After being infected in the wake of a violent pandemic and with only 48 hours to live, a father struggles to find a new home for his baby daughter.",6.7579,/cdPSUck4tBRvRu6DFk6XciDrssn.jpg,"['Metrol Technology', 'Causeway Films', 'Head Gear Films', 'Kreo Films', 'Addictive Pictures', 'White Hot Productions']",2017-10-06,56385,105,Released,The future is fragile.,Cargo,6.397,1803,3
/9YJqI5vudysYgU21YHfC2JHKG6t.jpg,,0,"['Thriller', 'Drama']",https://www.wellingtonfilms.co.uk/calibre,474051,['GB'],en,Calibre,Two lifelong friends head up to an isolated Scottish Highlands village for a weekend hunting trip that descends into a never-ending nightmare as they attempt to cover up a horrific hunting accident.,5.443,/gCVOQzV7Z556WnJFNeX7y8BFhyW.jpg,"['Creative England', 'Wellington Films', 'Creative Scotland']",2018-06-22,0,101,Released,You can't bury the truth,Calibre,6.482,738,2
/6N2aaG46UYcgef7Vg8aUKp59poe.jpg,,6500000,"['Crime', 'Drama']",,650,['US'],en,Boyz n the Hood,"In the middle of the Los Angeles ghetto, drugs, robberies and shootings dominate everyday life. During these times, Furious tries to raise his son Tre to be a decent person. Tre's friends, on the other hand, have little regard for the law and drag the entire neighborhood into a street war...",3.2844,/v4ox4aSCNT5vyLXl4Q71JiWwCXW.jpg,['Columbia Pictures'],1991-07-12,57504069,112,Released,Once upon a time in South Central L.A... It ain't no fairy tale.,Boyz n the Hood,7.625,2141,2
/n7dz2NHNuEvoreUM4qXFR0Yh0pw.jpg,,5000000,"['Animation', 'Romance', 'Drama']",https://gkids.com/films/5-centimeters-per-second,38142,['JP'],ja,秒速5センチメートル,"Three moments in Takaki's life: his relationship with Akari and their forced separation; his friendship with Kanae, who is secretly in love with him; the demands and disappointments of adulthood, an unhappy life in a cold city.",5.3544,/dFipUR6W0y3PPkuVS8gjFd929m2.jpg,['CoMix Wave Films'],2007-03-03,548192,63,Released,At what speed must I live to see you again?,5 Centimeters per Second,7.297,2068,3
/9w6883OlULmjwLA0H0Zo4XYhZSR.jpg,,0,['Documentary'],https://www.netflix.com/title/81094163,1426518,['US'],en,Being Eddie,"From teen comedian to Hollywood legend, Eddie Murphy revisits his extraordinary showbiz ride with raw honesty and humor.",4.2337,/bAAdoOyCm3DqrOyj0h2icPpeHHw.jpg,"['Levels Audio', 'MakeMake']",2025-11-11,0,103,Released,,Being Eddie,6.8,24,1
/3FJ53wbpjSAGY98KYiHJ4DQccDr.jpg,,0,['Comedy'],https://www.netflix.com/title/80217525,800937,['US'],en,Senior Year,"A 37-year-old woman wakes up from a 22-year coma, and returns to the high school where she was once a popular cheerleader to finish her senior year and become prom queen.",5.7959,/6UqbcDQhCYpxboK58Z0eVfdeHcT.jpg,"['Paramount Players', 'Broken Road Productions', 'Camp Sugar']",2022-05-11,0,114,Released,High school has changed. But she hasn't.,Senior Year,5.924,893,1
/pz7bGOUNJXyPKJ2GcJN6nhwBnCs.jpg,,0,"['Thriller', 'Action', 'Horror', 'Adventure']",https://www.beastmovie.com,760741,['US'],en,Beast,"A recently widowed man and his two teenage daughters travel to a game reserve in South Africa. However, their journey of healing soon turns into a fight for survival when a bloodthirsty lion starts to stalk them.",3.7615,/f18rGcLlawKjNC5KRh36S0mvRlY.jpg,"['RVK Studios', 'Will Packer Productions', 'Universal Pictures', 'dentsu']",2022-08-11,56000000,92,Released,Fight for family.,Beast,6.544,1669,4
/htBUhLSS7FfHtydgYxUWjL3J1Q1.jpg,,0,"['Animation', 'Adventure', 'Family', 'Fantasy']",https://www.netflix.com/title/80214236,560050,['US'],en,Over the Moon,"Fueled by memories of her mother, resourceful Fei Fei builds a rocket to the moon on a mission to prove the existence of a legendary moon goddess.",5.1207,/lG0TF0wj1n9p9CPy5xlIUIkF56a.jpg,"['Janet Yang Productions', 'Glen Keane Productions', 'Pearl Studio']",2020-10-16,0,95,Released,Believing is Everything,Over the Moon,7.19,1354,4
/oSNqhngemquRBzxKSC3ysAmnC5e.jpg,,75000000,"['Action', 'Adventure', 'Thriller']",https://www.the355movie.com,522016,['US'],en,The 355,"A group of top female agents from American, British, Chinese, Colombian, and German government agencies are drawn together to try and stop an organization from acquiring a deadly weapon to send the world into chaos.",9.761,/xef9Ht77B2igqZv754HNdW8qZCk.jpg,"['Freckle Films', 'Genre Films', 'FilmNation Entertainment', 'Universal Pictures', 'DEMEI Holdings Limited', 'CNC', 'Firstep', 'Episode Films Co.', 'Zak Productions']",2022-01-05,55700000,122,Released,Work together or die alone.,The 355,6.044,1081,3
/3C7jcMtTpBmzzTbUWPKhMJyvDJO.jpg,,0,"['Animation', 'Comedy', 'Family', 'Fantasy']",https://www.netflix.com/title/80239482,560044,['CA'],en,The Willoughbys,"When the four Willoughby children are abandoned by their selfish parents, they must learn how to adapt their Old-Fashioned values to the contemporary world in order to create something new: The Modern Family.",8.1931,/9WrMmjdZvpxLQh1tCQ9tOd1asOb.jpg,"['Bron Animation', 'Creative Wealth Media Finance', 'Bron Studios']",2020-04-22,0,92,Released,A family story for anyone who ever wanted to get away from their family,The Willoughbys,7.1,944,4
/o62VYsoyEUYgYMn21Thd9GHTuUE.jpg,,35000000,"['Crime', 'Drama', 'Mystery', 'Thriller']",http://movies.warnerbros.com/thepledge/,5955,['US'],en,The Pledge,A police chief about to retire pledges to help a woman find her daughter's killer.,9.2339,/9QOzFL3FPMAUNNPrNiKC3mEDxco.jpg,"['Franchise Pictures', 'Clyde Is Hungry Films', 'Pledge Productions']",2001-01-19,29419291,124,Released,"Detective Jerry Black has made a promise he can't break, to catch a killer he can't find.",The Pledge,6.571,1168,4
/gHFuLHxruielBcMEZx1WowxbRWS.jpg,"{'id': 86028, 'name': 'The Nutty Professor Collection', 'poster_path': '/a6zC38ID7EyAflo8tsPDP4IE0Mt.jpg', 'backdrop_path': '/mW1NQFOSCwwgk03SpcpwiQEL2Lo.jpg'}",54000000,"['Fantasy', 'Comedy', 'Romance', 'Science Fiction']",https://www.uphe.com/movies/the-nutty-professor,9327,['US'],en,The Nutty Professor,"When beautiful Carla Purty joins the university faculty, genetic professor Dr. Sherman Klump grows desperate to whittle his 400-pound frame down to size and win her heart. So, with one swig of his experimental fat-reducing serum, Sherman becomes 'Buddy Love', a fast-talking, pumped-up, plumped down Don Juan.",6.0499,/fMtb5aZoLRNbMnCkatFsTmPRfl5.jpg,"['Universal Pictures', 'Imagine Entertainment', 'Eddie Murphy Productions']",1996-06-28,128769345,95,Released,"Inside Sherman Klump, a party animal is about to break out.",The Nutty Professor,5.643,3025,4
/j1xaeJZOEOiVBD1rk3dg4YaAk23.jpg,"{'id': 8580, 'name': 'The Karate Kid Collection', 'poster_path': '/o6h2F0C5eZOy50Q76fNYzc9mvvw.jpg', 'backdrop_path': '/vG9eCvIfSoucQZ9EFEOrSXhesws.jpg'}",8000000,"['Action', 'Adventure', 'Drama', 'Family']",https://www.sonypictures.com/movies/thekaratekid0,1885,['US'],en,The Karate Kid,"New Jersey teen Daniel LaRusso moves to Los Angeles with his mother, and soon strikes up a relationship with Ali. He quickly finds himself the target of bullying by a group of thugs, led by Ali's ex-boyfriend Johnny, who study karate at the Cobra Kai dojo under ruthless sensei John Kreese. Fortunately, Daniel befriends Mr. Miyagi, an unassuming repairman who just happens to be a martial arts master himself. Miyagi takes Daniel under his wing, training him in a more compassionate form of karate for self-defense and, later, preparing him to compete against the brutal Cobra Kai.",5.7407,/1mp4ViklKvA0WXXsNvNx0RBuiit.jpg,"['Columbia Pictures', 'Delphi II Productions', 'Jerry Weintraub Productions']",1984-06-22,130442786,127,Released,He taught him the secret to karate lies in the mind and heart. Not in the hands.,The Karate Kid,7.211,4529,4
/wePpxpU1eNZnHCChP5xGNJrGKY3.jpg,,16000000,"['Family', 'Drama']",https://www.sonypictures.com/movies/miraclesfromheaven,339984,['US'],en,Miracles from Heaven,"When Christy discovers her 10-year-old daughter Anna has a rare, incurable disease, she becomes a ferocious advocate for her daughter’s healing as she searches for a solution. After Anna has a freak accident and falls three stories, a miracle unfolds in the wake of her dramatic rescue that leaves medical specialists mystified, her family restored and their community inspired.",3.0931,/hz9VF1TfaM0D04pYneSXUkNeOZv.jpg,"['Columbia Pictures', 'Affirm Films', 'Roth Films', 'Franklin Entertainment', 'Sony Pictures']",2016-03-17,74000000,119,Released,How do we explain the impossible?,Miracles from Heaven,7.441,1233,2
/kTKWxTiLraTxgoszCzJ8gyuPjyw.jpg,"{'id': 52988, 'name': 'Hot Shots! Collection', 'poster_path': '/dQkeiYHYvPIRVmXcuB3b6cgPo7B.jpg', 'backdrop_path': '/4RriqSJFCQkYpRhxFnQGh3sxZYY.jpg'}",26000000,"['Action', 'Comedy', 'War']",,9595,['US'],en,Hot Shots!,"The gang that created Airplane! and The Naked Gun sets its sights on Top Gun in this spoof. Topper Harley is a talented but unstable fighter pilot with an axe to grind: clearing the family name. His mission is to avenge his father and save a mission sabotaged by greedy weapons manufacturers. He also gets involved in a relationship with Ramada Thompson, a woman with an unusually talented stomach. Hot Shots! makes fun of a variety of other films, from Dances with Wolves to The Fabulous Baker Boys.",4.1035,/koLIB5263emHxewmwgBBK26vjeS.jpg,['20th Century Fox'],1991-07-31,181096164,85,Released,The mother of all movies.,Hot Shots!,6.588,2327,3
/6nLdSON3ErniBZTXWG7WRqs5jGz.jpg,,22000000,"['Fantasy', 'Drama', 'Thriller', 'Mystery', 'Romance']",,251,['US'],en,Ghost,"After a young man is murdered, his spirit stays behind to warn his lover of impending danger, with the help of a reluctant psychic.",6.2316,/w9RaPHov8oM5cnzeE27isnFMsvS.jpg,"['Paramount Pictures', 'Howard W. Koch Productions']",1990-07-13,505000000,127,Released,"Before Sam was murdered, he told Molly he'd love and protect her forever.",Ghost,7.2,5816,5
